date,predict_price,predicted_low_point,confidence,used_threshold,adj,actual_low_point,trend_regime,future_max_rise,days_to_rise,prediction_correct,strategy_reasons,strategy_indicators
2025-07-21,6161.309,False,0.026033949027146168,0.5,,True,bull,0.09198694628040895,22.0,False,温和放量(量比1.2) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6075.867200000001, ""ma10"": 6034.1556, ""ma20"": 5957.47145, ""rsi"": 76.797905724495, ""macd"": 85.86983288141982, ""bb_lower"": 5764.750720781437, ""trend_regime"": ""bull""}"
2025-07-22,6213.407,False,0.026033949027146168,0.5,,True,bull,0.0828308848913326,21.0,False,温和放量(量比1.4) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6114.7970000000005, ""ma10"": 6057.7219, ""ma20"": 5979.849950000001, ""rsi"": 86.98314583400663, ""macd"": 94.66745869456099, ""bb_lower"": 5777.139694986096, ""trend_regime"": ""bull""}"
2025-07-23,6196.758,False,0.02612154455681478,0.5,,True,bull,0.10103492826410196,22.0,False,温和放量(量比1.4) | 单日微跌(-0.27%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 置信度达阈值(0.52 ≥ 0.50),"{""ma5"": 6150.7096, ""ma10"": 6082.049, ""ma20"": 5996.5602, ""rsi"": 82.61626993759909, ""macd"": 99.15322867699797, ""bb_lower"": 5779.940108527046, ""trend_regime"": ""bull""}"
2025-07-24,6293.598,False,0.02611507001813541,0.5,,True,bull,0.08409323251977642,21.0,False,温和放量(量比1.5) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6192.9364000000005, ""ma10"": 6113.103700000001, ""ma20"": 6019.32785, ""rsi"": 87.77799964808287, ""macd"": 109.26289770965377, ""bb_lower"": 5778.412626435805, ""trend_regime"": ""bull""}"
2025-07-25,6299.591,False,0.02600477196324889,0.5,,True,bull,0.08306190036781744,20.0,False,温和放量(量比1.3) | 近期成交活跃(5日量比1.3) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 置信度达阈值(0.51 ≥ 0.50),"{""ma5"": 6232.9326, ""ma10"": 6140.3549, ""ma20"": 6041.121, ""rsi"": 89.8575179974639, ""macd"": 116.41649142230926, ""bb_lower"": 5781.35269000124, ""trend_regime"": ""bull""}"
2025-07-28,6323.42,False,0.02600477196324889,0.5,,True,bull,0.09938862197987793,20.0,False,近期成交活跃(5日量比1.3) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6265.3548, ""ma10"": 6170.611, ""ma20"": 6061.5226, ""rsi"": 88.64408750245946, ""macd"": 122.59536408695476, ""bb_lower"": 5780.139769139727, ""trend_regime"": ""bull""}"
2025-07-29,6356.133,False,0.02600477196324889,0.5,,True,bull,0.09373041753531589,19.0,False,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6293.9, ""ma10"": 6204.3485, ""ma20"": 6082.5957499999995, ""rsi"": 94.1776823958991, ""macd"": 128.64884706823614, ""bb_lower"": 5778.965238468238, ""trend_regime"": ""bull""}"
2025-07-30,6314.687,False,0.02708099677959857,0.5,,True,bull,0.10090903951375577,18.0,False,单日微跌(-0.65%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6317.4858, ""ma10"": 6234.0977, ""ma20"": 6103.6825499999995, ""rsi"": 85.46196058974233, ""macd"": 128.61928704424554, ""bb_lower"": 5796.9449730727665, ""trend_regime"": ""bull""}"
2025-07-31,6226.343,False,0.058416294466450816,0.5,,True,bull,0.11652955836194696,17.0,False,"单日下跌(-1.40%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: RSI健康回撤(85.5→69.5, -16.0) | 置信度达阈值(0.80 ≥ 0.50)","{""ma5"": 6304.034799999999, ""ma10"": 6248.4856, ""ma20"": 6118.8667000000005, ""rsi"": 69.46279619464357, ""macd"": 120.08299600500231, ""bb_lower"": 5819.891969723902, ""trend_regime"": ""bull""}"
2025-08-01,6213.201,False,0.06327764487582815,0.5,,True,bull,0.11889121243623049,16.0,False,单日微跌(-0.21%) | 3日累计下跌(-2.25%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.84) | 置信度达阈值(0.72 ≥ 0.50),"{""ma5"": 6286.7568, ""ma10"": 6259.8447, ""ma20"": 6133.955, ""rsi"": 68.53605791470063, ""macd"": 110.97818683174955, ""bb_lower"": 5848.924664241921, ""trend_regime"": ""bull""}"
2025-08-04,6261.731,False,0.047099598520283434,0.5,,True,bull,0.11021952236530122,15.0,False,成交量偏低(量比0.8) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.75) | 置信度达阈值(0.53 ≥ 0.50),"{""ma5"": 6274.419, ""ma10"": 6269.8868999999995, ""ma20"": 6152.02125, ""rsi"": 71.49210718588402, ""macd"": 106.45141968083317, ""bb_lower"": 5884.0249140352635, ""trend_regime"": ""bull""}"
2025-08-05,6303.236,False,0.03164323344545912,0.5,,True,bull,0.102909045449036,14.0,False,成交量偏低(量比0.8) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.78) | 置信度达阈值(0.53 ≥ 0.50),"{""ma5"": 6263.839599999999, ""ma10"": 6278.8697999999995, ""ma20"": 6168.29585, ""rsi"": 73.63182271072681, ""macd"": 105.00262581979223, ""bb_lower"": 5905.376706905317, ""trend_regime"": ""bull""}"
2025-08-06,6357.377,False,0.026571153100831635,0.5,,True,bull,0.09351639835108085,13.0,False,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.84) | 置信度达阈值(0.50 ≥ 0.50),"{""ma5"": 6272.3776, ""ma10"": 6294.9317, ""ma20"": 6188.49035, ""rsi"": 73.13790346336744, ""macd"": 106.98985996490501, ""bb_lower"": 5933.1048858302, ""trend_regime"": ""bull""}"
2025-08-07,6337.543,False,0.026784641100405838,0.5,,True,bull,0.09693867165871696,12.0,False,"单日微跌(-0.31%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: RSI健康回撤(73.1→69.9, -3.2) | 多头趋势: 回撤缩量(量比0.87) | 置信度达阈值(0.90 ≥ 0.50)","{""ma5"": 6294.6176, ""ma10"": 6299.3261999999995, ""ma20"": 6206.21495, ""rsi"": 69.93530094861774, ""macd"": 105.74535270007982, ""bb_lower"": 5961.897908450671, ""trend_regime"": ""bull""}"
2025-08-08,6323.5,False,0.03011348553766103,0.5,,True,bull,0.09937471337075982,11.0,False,"单日微跌(-0.22%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: RSI健康回撤(69.9→64.8, -5.2) | 多头趋势: 回撤缩量(量比0.89) | 置信度达阈值(0.90 ≥ 0.50)","{""ma5"": 6316.6774, ""ma10"": 6301.7171, ""ma20"": 6221.036, ""rsi"": 64.76861522435513, ""macd"": 102.44499683504455, ""bb_lower"": 5986.715390277569, ""trend_regime"": ""bull""}"
2025-08-11,6391.76,False,0.026360311921550104,0.5,,True,bull,0.08763407887655349,10.0,False,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.91) | 置信度达阈值(0.50 ≥ 0.50),"{""ma5"": 6342.6831999999995, ""ma10"": 6308.5511, ""ma20"": 6239.58105, ""rsi"": 65.77594030452755, ""macd"": 104.13702575178286, ""bb_lower"": 6013.399158163387, ""trend_regime"": ""bull""}"
2025-08-12,6418.16,False,0.0263302760406335,0.5,,True,bull,0.08316028269784485,9.0,False,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: 回撤缩量(量比0.88) | 置信度达阈值(0.50 ≥ 0.50),"{""ma5"": 6365.668, ""ma10"": 6314.7538, ""ma20"": 6259.55115, ""rsi"": 69.25167820249729, ""macd"": 106.38192560675725, ""bb_lower"": 6045.245316881037, ""trend_regime"": ""bull""}"
2025-08-13,6508.098,False,0.02631592518946129,0.5,,True,bull,0.06819165906844055,8.0,False,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6395.8122, ""ma10"": 6334.094899999999, ""ma20"": 6284.096299999999, ""rsi"": 68.87812039048225, ""macd"": 114.10296195345472, ""bb_lower"": 6074.262807892049, ""trend_regime"": ""bull""}"
2025-08-14,6429.846,False,0.02696354024365665,0.5,,True,bull,0.08119168017398865,7.0,False,"单日下跌(-1.20%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 多头趋势: RSI健康回撤(68.9→60.2, -8.7) | 置信度达阈值(0.80 ≥ 0.50)","{""ma5"": 6414.272800000001, ""ma10"": 6354.4452, ""ma20"": 6301.4654, ""rsi"": 60.17018100275299, ""macd"": 112.60956351336426, ""bb_lower"": 6104.810946760919, ""trend_regime"": ""bull""}"
2025-08-15,6568.57,False,0.026369924383599253,0.5,,True,bull,0.05835760294858699,6.0,False,温和放量(量比1.2) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6463.2868, ""ma10"": 6389.982099999999, ""ma20"": 6324.9133999999995, ""rsi"": 66.22925250770578, ""macd"": 121.2225241256765, ""bb_lower"": 6118.031935260221, ""trend_regime"": ""bull""}"
2025-08-18,6668.173,False,0.026305315969715602,0.5,,True,bull,0.04254883609048535,5.0,False,温和放量(量比1.4) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6518.569399999999, ""ma10"": 6430.626299999999, ""ma20"": 6350.2566, ""rsi"": 68.97679532744152, ""macd"": 134.53465538460296, ""bb_lower"": 6106.809895697774, ""trend_regime"": ""bull""}"
2025-08-19,6655.311,False,0.026327379177141046,0.5,,True,bull,0.04456365750601288,4.0,False,温和放量(量比1.2) | 单日微跌(-0.19%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 置信度达阈值(0.52 ≥ 0.50),"{""ma5"": 6565.9996, ""ma10"": 6465.8338, ""ma20"": 6372.3517999999995, ""rsi"": 71.46128042864086, ""macd"": 142.4052008964727, ""bb_lower"": 6102.427314888607, ""trend_regime"": ""bull""}"
2025-08-20,6728.069,False,0.026332077959405842,0.5,,False,bull,0.033267643360970184,3.0,True,多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6609.993799999999, ""ma10"": 6502.903, ""ma20"": 6398.91735, ""rsi"": 82.24493310985198, ""macd"": 152.7527883955563, ""bb_lower"": 6098.85830099062, ""trend_regime"": ""bull""}"
2025-08-21,6704.166,False,0.027077399162819253,0.5,,False,bull,0.03695165066020137,2.0,True,单日微跌(-0.36%) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6664.8578, ""ma10"": 6539.5653, ""ma20"": 6419.44575, ""rsi"": 81.12286102239855, ""macd"": 157.212308078364, ""bb_lower"": 6094.573443117767, ""trend_regime"": ""bull""}"
2025-08-22,6822.847,False,0.02664241685865502,0.5,,False,bull,0.01891424503583328,1.0,True,温和放量(量比1.2) | 多头趋势: 均线支撑(MA10≥MA20且价在MA20上方) | 基础置信度保留(0.6倍),"{""ma5"": 6715.7132, ""ma10"": 6589.5, ""ma20"": 6445.60855, ""rsi"": 82.66465169564925, ""macd"": 168.3820707007544, ""bb_lower"": 6079.691636716642, ""trend_regime"": ""bull""}"
2025-08-25,6951.896,False,0.027715028039303414,,,,,,,False,,
